m1,m2,m3,m4,m5,m6,type,value
Maharashtra,CSO,Career Page,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,CSO,Career Page,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,CSO,Career Page,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,RM,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,RM,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,8
Maharashtra,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,11
Maharashtra,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Maharashtra,RM,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Maharashtra,BD,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,12
Maharashtra,BD,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,34
Maharashtra,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,67
Maharashtra,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,83
Maharashtra,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,44
Maharashtra,BD,Career Page,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,BD,Career Page,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,8
Maharashtra,BD,Referral,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,BD,Job Portal,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Analytics,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Analytics,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Administration,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Administration,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Administration,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Administration,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Finance,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Maharashtra,Finance,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,12
Maharashtra,Finance,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,13
Maharashtra,Finance,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,10
Maharashtra,Finance,Job Portal,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Finance,Job Portal,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Support,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,16
Maharashtra,Support,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,12
Maharashtra,Support,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Support,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Credit,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Credit,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,14
Maharashtra,Credit,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,18
Maharashtra,Credit,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Maharashtra,Credit,Job Portal,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Others,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Others,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Maharashtra,Others,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Maharashtra,Others,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Maharashtra,Others,Career Page,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Forex,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Marketing,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Marketing,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Maharashtra,Marketing,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Maharashtra,Marketing,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Manipur,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Manipur,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Manipur,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Manipur,Credit,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Meghalaya,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Meghalaya,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Meghalaya,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Meghalaya,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Meghalaya,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Mizoram,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Mizoram,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Mizoram,Administration,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Nagaland,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Nagaland,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Nagaland,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Nagaland,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Odisha,IT,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,9
Odisha,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,11
Odisha,CSO,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Odisha,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,7
Odisha,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Odisha,RM,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,16
Odisha,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,81
Odisha,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,17
Odisha,BD,Career Page,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,BD,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,BD,Job Portal,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,Support,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,Credit,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Odisha,Credit,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Pondicherry,CSO,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Pondicherry,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Pondicherry,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Pondicherry,BD,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Pondicherry,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Pondicherry,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,HR,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,HR,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,Corporate,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,27
Punjab,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,29
Punjab,CSO,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,50
Punjab,CSO,Career Page,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Punjab,CSO,Career Page,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,CSO,Referral,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,RM,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Punjab,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,RM,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,25
Punjab,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,28
Punjab,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,27
Punjab,BD,Career Page,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,BD,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Punjab,Support,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,Credit,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,Credit,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Punjab,Credit,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Rajasthan,Corporate,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Rajasthan,Corporate,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Rajasthan,IT,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,IT,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,IT,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,CSO,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,CSO,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Rajasthan,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,13
Rajasthan,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,19
Rajasthan,CSO,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,CSO,Career Page,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,RM,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Rajasthan,RM,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Rajasthan,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Rajasthan,RM,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Rajasthan,BD,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,BD,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,41
Rajasthan,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,51
Rajasthan,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,48
Rajasthan,Administration,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Administration,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Administration,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Rajasthan,Administration,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Finance,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Finance,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Finance,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Finance,Job Portal,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Support,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Credit,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Rajasthan,Credit,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,8
Rajasthan,Credit,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Sikkim,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Sikkim,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,HR,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Corporate,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Corporate,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Tamil Nadu,Corporate,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,IT,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,CSO,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Tamil Nadu,CSO,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Tamil Nadu,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,16
Tamil Nadu,CSO,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,4
Tamil Nadu,CSO,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,24
Tamil Nadu,RM,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,5
Tamil Nadu,RM,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Tamil Nadu,RM,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Tamil Nadu,RM,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,RM,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Tamil Nadu,RM,Job Portal,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,BD,Vendor,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,9
Tamil Nadu,BD,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,33
Tamil Nadu,BD,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,9
Tamil Nadu,BD,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,40
Tamil Nadu,BD,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,159
Tamil Nadu,BD,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,57
Tamil Nadu,BD,Career Page,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,BD,Referral,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,BD,Job Portal,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Administration,Vendor,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Tamil Nadu,Administration,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Support,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Support,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Tamil Nadu,Credit,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,10
Tamil Nadu,Credit,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Tamil Nadu,Credit,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,6
Telangana,Corporate,Direct,01-11-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,1
Telangana,IT,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Telangana,CSO,Vendor,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
Telangana,CSO,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,3
Telangana,CSO,Direct,01-12-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,15
Telangana,RM,Direct,01-10-16,TAT4: Offer sent to offer accepted,CR1: Interview schedule,tat_count,2
