m1,m2,m3,m4,m5,m6,type,value
Delhi,Associate,Referral,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Associate,Referral,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Relationship Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,35
Delhi,Relationship Manager,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,28
Delhi,Relationship Manager,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,21
Delhi,Relationship Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Delhi,Relationship Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,10
Delhi,Relationship Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Delhi,Relationship Manager,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,11
Delhi,Relationship Manager,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Delhi,Relationship Manager,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,8
Delhi,Territory Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Territory Manager,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Delhi,Territory Manager,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,8
Delhi,Territory Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,19
Delhi,Territory Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,31
Delhi,Territory Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,17
Delhi,Territory Manager,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Territory Manager,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,14
Delhi,Territory Manager,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,7
Delhi,Territory Manager,Job Portal,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Corporate Role,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Sales Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Job Portal,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Businees Development Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Businees Development Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Delhi,Businees Development Executive,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,6
Delhi,Sales Executive,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Sales Executive,Referral,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Administration Executive,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Administration Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Administration Executive,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Administration Executive,Referral,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Delhi,Administration Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Businees Development Executive,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Businees Development Executive,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Businees Development Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Jharkhand,Businees Development Executive,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Businees Development Executive,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Sales Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Sales Executive,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Associate,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Associate,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Associate,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Associate,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,11
Jharkhand,Associate,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,12
Jharkhand,Associate,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Jharkhand,Associate,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,15
Jharkhand,Associate,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,22
Jharkhand,Associate,Referral,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Associate,Referral,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Relationship Manager,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Relationship Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,10
Jharkhand,Relationship Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Jharkhand,Relationship Manager,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Relationship Manager,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Territory Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Territory Manager,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Territory Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,31
Jharkhand,Territory Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,12
Jharkhand,Territory Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,14
Jharkhand,Territory Manager,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Territory Manager,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,21
Jharkhand,Territory Manager,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,19
Jharkhand,Corporate Role,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Corporate Role,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Sales Executive,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Assam,Associate,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,74
Assam,Associate,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,22
Assam,Associate,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,30
Assam,Associate,Career Page,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Assam,Relationship Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Assam,Relationship Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,25
Assam,Relationship Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,4
Assam,Relationship Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,3
Assam,Territory Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,14
Assam,Territory Manager,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,119
Assam,Territory Manager,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,40
Assam,Territory Manager,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,133
Assam,Corporate Role,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Assam,Corporate Role,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,8
Assam,Businees Development Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,4
Assam,Sales Executive,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Delhi,Businees Development Executive,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Delhi,Sales Executive,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,8
Delhi,Associate,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,29
Delhi,Associate,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,58
Delhi,Associate,Vendor,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,62
Delhi,Associate,Direct,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,49
Delhi,Associate,Direct,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,77
Delhi,Associate,Direct,01-09-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,23
Delhi,Associate,Career Page,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,39
Delhi,Associate,Career Page,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,32
Delhi,Relationship Manager,Vendor,01-07-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,256
Delhi,Relationship Manager,Vendor,01-08-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,67
